date,open_value,high_value,low_value,last_value,turnover,symbol
2016-12-30,108.9429,108.9429,108.8249,108.8249,7877431.98,crobis
2017-01-02,108.8187,108.8299,108.8183,108.8296,14707751.02,crobis
2017-01-03,108.8206,108.8206,108.4901,108.7332,13175901.39,crobis
2017-01-04,108.8101,109.0736,108.5595,109.0736,9400677.49,crobis
2017-01-05,109.0149,109.1689,109.0149,109.1152,20298421.41,crobis
2017-01-09,109.0578,109.0676,109.0578,109.0616,8956853.61,crobis
2017-01-10,108.9837,109.0592,108.9837,109.0061,4454204.94,crobis
2017-01-11,109.0506,109.0506,109.0433,109.048,7026252.57,crobis
2017-01-12,109.0979,109.0979,109.0727,109.0887,6576906.48,crobis
2017-01-13,109.1327,109.1327,109.127,109.1279,11904625.39,crobis
2017-01-16,109.2137,109.2381,109.2137,109.2333,10186276.46,crobis
2017-01-17,109.319,109.3441,109.3151,109.3206,4270457.81,crobis
2017-01-18,109.3329,109.4322,109.2851,109.4322,10868036.85,crobis
2017-01-19,109.4385,109.4512,109.3976,109.4512,13106925.25,crobis
2017-01-20,109.4344,109.4344,109.4335,109.4344,8461875.37,crobis
2017-01-23,109.4988,109.4988,109.4958,109.4985,13090782.4,crobis
2017-01-24,109.5499,109.5672,109.5499,109.5621,1947176.32,crobis
2017-01-25,109.5729,109.7605,109.5729,109.7295,5530779.97,crobis
2017-01-26,109.788,109.8191,109.7253,109.7329,5382192.17,crobis
2017-01-27,109.7875,109.7875,109.7683,109.7683,8605278.66,crobis
2017-01-30,109.8623,109.8776,109.8623,109.8776,627038.37,crobis
2017-01-31,109.8743,109.8743,109.8688,109.8688,685845.11,crobis
2017-02-01,109.9495,109.9495,109.8621,109.8621,242206.7,crobis
2017-02-02,109.8149,109.8149,109.5262,109.5285,27495263.96,crobis
2017-02-03,109.61,109.6113,109.5657,109.5786,26843727.69,crobis
2017-02-06,109.6924,109.7503,109.5978,109.7503,6146552.86,crobis
2017-02-07,109.8631,110.014,109.7757,110.014,7768689.42,crobis
2017-02-08,109.9333,109.9628,109.9188,109.9628,1928972.02,crobis
2017-02-09,109.9826,110.134,109.9826,110.134,2602185.25,crobis
2017-02-10,110.1533,110.1533,110.0932,110.0932,2595499.99,crobis
2017-02-13,109.913,110.0183,109.913,110.0183,15024.22,crobis
2017-02-14,110.0561,110.0561,110.0561,110.0561,0,crobis
2017-02-15,110.1488,110.151,110.1275,110.1319,468047.58,crobis
2017-02-16,110.1366,110.3416,110.1366,110.3416,28599643.24,crobis
2017-02-17,110.2913,110.3119,110.2701,110.3119,6482221.33,crobis
2017-02-20,110.3492,110.3492,110.335,110.3354,568756.74,crobis
2017-02-21,110.3796,110.4177,110.3358,110.4146,2781143.88,crobis
2017-02-22,110.4399,110.4399,110.3873,110.4001,4818587.5,crobis
2017-02-23,110.3804,110.4677,110.3804,110.4677,9473604.38,crobis
2017-02-24,110.4585,110.6464,110.4585,110.5867,5009842.84,crobis
2017-02-27,110.6584,110.694,110.6519,110.694,5741613.32,crobis
2017-02-28,110.7513,110.7513,110.7179,110.7192,4813063.84,crobis
2017-03-01,110.7252,110.737,110.7252,110.737,306855.13,crobis
2017-03-02,110.6838,110.6838,110.6687,110.6687,1842193.31,crobis
2017-03-03,110.7562,110.7562,110.6175,110.6184,25015305.59,crobis
2017-03-06,110.6643,110.684,110.6447,110.684,12636274.25,crobis
2017-03-07,110.6907,110.7349,110.6581,110.7349,22005995.38,crobis
2017-03-08,110.7832,110.7903,110.7649,110.7649,10667702.36,crobis
2017-03-09,110.8035,110.8898,110.8035,110.8898,404166.15,crobis
2017-03-10,110.8503,110.8503,110.8269,110.8269,3053075.85,crobis
2017-03-13,110.7081,110.7149,110.7081,110.7149,3859716.77,crobis
2017-03-14,110.6969,110.7068,110.4502,110.456,9809197.51,crobis
2017-03-15,110.4756,110.5938,110.3803,110.3803,44106958.79,crobis
2017-03-16,110.3526,110.3526,110.1835,110.1972,51993244.23,crobis
2017-03-17,110.2506,110.2645,110.2191,110.2593,4686578.28,crobis
2017-03-20,110.2466,110.3155,110.2055,110.2953,10063897.69,crobis
2017-03-21,110.4133,110.4133,110.3983,110.3983,12126.57,crobis
2017-03-22,110.4334,110.6065,110.4334,110.5731,13045503.64,crobis
2017-03-23,110.5836,110.9579,110.1588,110.1873,15028889.52,crobis
2017-03-24,110.17,110.2684,110.1373,110.2542,11247839.56,crobis
2017-03-27,110.2154,110.2736,110.2154,110.2573,13017721.73,crobis
2017-03-28,110.2317,110.2317,110.075,110.0769,6360860.16,crobis
2017-03-29,109.9406,109.9406,109.5817,109.6094,10745189.33,crobis
2017-03-30,109.6305,109.7067,109.1967,109.2457,17694343.28,crobis
2017-03-31,109.1671,109.1723,109.1622,109.1622,3314343.18,crobis
2017-04-03,109.1093,109.1746,109.0902,109.1667,3446097.34,crobis
2017-04-04,109.2404,109.3214,109.0759,109.0759,1707971.34,crobis
2017-04-05,109.1143,109.1205,108.9984,108.9984,8557122.12,crobis
2017-04-06,109.0253,109.1804,109.0204,109.1543,9693976.97,crobis
2017-04-07,108.9841,108.9841,108.9449,108.9811,3437122.25,crobis
2017-04-10,108.9068,108.9068,108.6813,108.705,7764823.15,crobis
2017-04-11,108.8377,108.8377,108.721,108.721,15465575.09,crobis
2017-04-12,108.7727,108.9241,108.7727,108.8881,7120392.41,crobis
2017-04-13,108.9867,108.9867,108.9127,108.9731,11025258.29,crobis
2017-04-18,108.9075,108.9309,108.8721,108.877,7219505.54,crobis
2017-04-19,108.9534,109.0171,108.9534,109.0164,2284714.41,crobis
2017-04-20,108.9296,108.9698,108.9256,108.9698,606585.24,crobis
2017-04-21,108.871,108.8957,108.8005,108.8005,5565382.64,crobis
2017-04-24,108.7728,108.809,108.6901,108.6901,22118786.15,crobis
2017-04-25,108.6743,108.6781,108.6344,108.6681,17307574.86,crobis
2017-04-26,108.5975,108.5975,108.5491,108.5902,34964779.21,crobis
2017-04-27,108.6314,108.6314,108.5964,108.6041,23776859.15,crobis
2017-04-28,108.5394,108.5394,108.4934,108.4947,1028931.58,crobis
2017-05-02,108.4327,108.4327,108.4261,108.4261,756.52,crobis
2017-05-03,108.4702,108.4702,108.4253,108.4304,2764197.28,crobis
2017-05-04,108.4729,108.4779,108.47,108.4732,2463912.89,crobis
2017-05-05,108.5608,108.6197,108.5608,108.6178,2318716.04,crobis
2017-05-08,108.649,108.6655,108.6401,108.6655,334454.48,crobis
2017-05-09,108.7706,108.7706,108.7097,108.7137,202954.37,crobis
2017-05-10,108.8221,108.8221,108.8221,108.8221,0,crobis
2017-05-11,108.7793,108.789,108.7587,108.789,2280896.62,crobis
2017-05-12,108.84,108.9175,108.84,108.9175,338134.98,crobis
2017-05-15,108.8754,108.8754,108.8681,108.8699,2682825.67,crobis
2017-05-16,108.8585,108.996,108.8585,108.9149,1973296.17,crobis
2017-05-17,108.8714,108.8714,108.8714,108.8714,0,crobis
2017-05-18,108.8795,108.8795,108.7463,108.7732,4151504.68,crobis
2017-05-19,108.7682,108.7971,108.7682,108.7971,5636390.34,crobis
2017-05-22,108.6391,108.6686,108.6391,108.6677,16546795.24,crobis
2017-05-23,108.6929,108.6929,108.6929,108.6929,0,crobis
2017-05-24,108.8027,108.8125,108.761,108.7779,8320920.08,crobis
2017-05-25,108.7866,108.836,108.7499,108.7518,1113020.48,crobis
2017-05-26,108.8005,108.8691,108.8005,108.8691,6274.3,crobis
2017-05-29,108.8496,108.8496,108.8411,108.8411,34059.99,crobis
2017-05-30,108.8558,108.8558,108.5556,108.5556,1252265.13,crobis
2017-05-31,108.6031,108.6851,108.601,108.6851,2461056.13,crobis
2017-06-01,108.722,109.0066,108.722,109.0066,4703658.21,crobis
2017-06-02,109.0372,109.2775,109.0336,109.2775,9936060.79,crobis
2017-06-05,109.2572,109.2572,109.2297,109.2297,342220.7,crobis
2017-06-06,109.262,109.2915,109.2243,109.2243,1994952.28,crobis
2017-06-07,109.2818,109.2946,109.2659,109.2746,5853391.33,crobis
2017-06-08,109.2395,109.3779,109.2348,109.3489,13111961.43,crobis
2017-06-09,109.3371,109.3797,109.3371,109.3452,3249193.71,crobis
2017-06-12,109.2814,109.2814,109.2814,109.2814,0,crobis
2017-06-13,109.3222,109.4991,109.2732,109.4991,6566426.33,crobis
2017-06-14,109.5263,109.5769,109.5009,109.5769,13882751.03,crobis
2017-06-16,109.5738,109.5738,109.5738,109.5738,0,crobis
2017-06-19,109.6271,109.6802,109.6271,109.6802,224745.5,crobis
2017-06-20,109.7426,109.8497,109.7426,109.8497,17108011.34,crobis
2017-06-21,109.7452,109.8058,109.7366,109.7581,6511164.08,crobis
2017-06-23,109.7152,109.7152,109.7141,109.7141,108307.97,crobis
2017-06-26,109.684,109.7334,109.6244,109.7334,5793476.4,crobis
2017-06-27,109.7887,109.7887,109.7448,109.7814,1489617.32,crobis
2017-06-28,109.784,109.785,109.7686,109.785,5027906.32,crobis
2017-06-29,109.7823,109.7823,109.7722,109.7782,889481.25,crobis
2017-06-30,109.7719,109.7851,109.7531,109.7851,8661204.01,crobis
2017-07-03,109.7784,109.7838,109.7125,109.7567,22861009.81,crobis
2017-07-04,109.7692,109.8512,109.767,109.8318,550086.43,crobis
2017-07-05,109.7955,109.7955,109.7584,109.7713,2835613.4,crobis
2017-07-06,109.7395,109.7395,109.7389,109.7389,1488786.25,crobis
2017-07-07,109.7389,109.8009,109.8009,109.8009,0,crobis
2017-07-10,109.8268,109.8268,109.8268,109.8268,1998405.5,crobis
2017-07-11,109.7803,109.7803,109.7803,109.7803,450569.4,crobis
2017-07-12,109.8508,109.8508,109.8508,109.8508,5458111.25,crobis
2017-07-13,109.8479,109.8479,109.8479,109.8479,97147.41,crobis
2017-07-14,109.7771,109.7771,109.7771,109.7771,6572963.16,crobis
2017-07-17,109.8711,109.8711,109.8711,109.8711,5217795.8,crobis
2017-07-18,109.9785,109.9785,109.9785,109.9785,12556027.47,crobis
2017-07-19,109.956,109.956,109.956,109.956,10807637.48,crobis
2017-07-20,109.8005,109.8005,109.8005,109.8005,19407238.55,crobis
2017-07-21,109.8442,109.8442,109.8442,109.8442,22387850.93,crobis
2017-07-24,109.8538,109.8538,109.8538,109.8538,0,crobis
2017-07-25,109.8602,109.8602,109.8602,109.8602,2498682.44,crobis
2017-07-26,109.9447,109.9447,109.9447,109.9447,5156588.31,crobis
2017-07-27,110.0854,110.0854,110.0854,110.0854,6384650.75,crobis
2017-07-28,110.1272,110.1272,110.1272,110.1272,25412043.93,crobis
2017-07-31,110.0386,110.0386,110.0386,110.0386,5052269.02,crobis
2017-08-01,110.0016,110.0016,110.0016,110.0016,2788676.09,crobis
2017-08-02,110.0855,110.0855,110.0855,110.0855,2163752.94,crobis
2017-08-03,110.2158,110.2158,110.2158,110.2158,7308876.72,crobis
2017-08-04,110.4653,110.4653,110.4653,110.4653,5667145.73,crobis
2017-08-07,110.4687,110.4687,110.4687,110.4687,659300.55,crobis
2017-08-08,110.4718,110.4718,110.4718,110.4718,1122765.21,crobis
2017-08-09,110.522,110.522,110.522,110.522,891408.49,crobis
2017-08-10,110.6017,110.6017,110.6017,110.6017,652890.04,crobis
2017-08-11,110.6044,110.6044,110.6044,110.6044,44634.68,crobis
2017-08-14,110.6334,110.6334,110.6334,110.6334,0,crobis
2017-08-16,110.642,110.642,110.642,110.642,2174404.67,crobis
2017-08-17,110.6609,110.6609,110.6609,110.6609,1431994.31,crobis
2017-08-18,110.6884,110.6884,110.6884,110.6884,0,crobis
2017-08-21,110.569,110.569,110.569,110.569,1254103.61,crobis
2017-08-22,110.5353,110.5353,110.5353,110.5353,0,crobis
2017-08-23,110.4707,110.4707,110.4707,110.4707,4152.6,crobis
2017-08-24,110.5398,110.5398,110.5398,110.5398,2049307.78,crobis
2017-08-25,110.511,110.511,110.511,110.511,397537.99,crobis
2017-08-28,110.6357,110.6357,110.6357,110.6357,8958827.98,crobis
2017-08-29,110.7067,110.7067,110.7067,110.7067,9786244.85,crobis
2017-08-30,110.7126,110.7126,110.7126,110.7126,2439312.5,crobis
2017-08-31,110.8029,110.8029,110.8029,110.8029,4051473.22,crobis
2017-09-01,110.8145,110.8145,110.8145,110.8145,12806819.77,crobis
2017-09-04,110.7569,110.7569,110.7569,110.7569,1570625.12,crobis
2017-09-05,110.7623,110.7623,110.7623,110.7623,33591484.01,crobis
2017-09-06,111.0158,111.0158,111.0158,111.0158,18196226.25,crobis
2017-09-07,110.9796,110.9796,110.9796,110.9796,26501983.49,crobis
2017-09-08,111.0395,111.0395,111.0395,111.0395,8433504.72,crobis
2017-09-11,111.0046,111.0046,111.0046,111.0046,4216845.1,crobis
2017-09-12,111.1166,111.1166,111.1166,111.1166,6058299.37,crobis
2017-09-13,111.1394,111.1394,111.1394,111.1394,211238.5,crobis
2017-09-14,111.0971,111.0971,111.0971,111.0971,10294256.21,crobis
2017-09-15,111.0411,111.0411,111.0411,111.0411,283136.89,crobis
2017-09-18,111.0028,111.0028,111.0028,111.0028,600.97,crobis
2017-09-19,110.8356,110.8356,110.8356,110.8356,6488527.45,crobis
2017-09-20,110.8775,110.8775,110.8775,110.8775,24697569.51,crobis
2017-09-21,110.8966,110.8966,110.8966,110.8966,3468372.15,crobis
2017-09-22,110.8537,110.8537,110.8537,110.8537,207644.37,crobis
2017-09-25,111.0452,111.0452,111.0452,111.0452,6972447.68,crobis
2017-09-26,111.0454,111.0454,111.0454,111.0454,3082168.25,crobis
2017-09-27,111.1094,111.1094,111.1094,111.1094,7291329.78,crobis
2017-09-28,111.0473,111.0473,111.0473,111.0473,3020775.38,crobis
2017-09-29,110.9989,110.9989,110.9989,110.9989,553059.06,crobis
2017-10-02,110.9757,110.9757,110.9757,110.9757,14825646.06,crobis
2017-10-03,110.9911,110.9911,110.9911,110.9911,8822291.88,crobis
2017-10-04,111.0291,111.0291,111.0291,111.0291,14513453.34,crobis
2017-10-05,111.0262,111.0262,111.0262,111.0262,4698313.98,crobis
2017-10-06,111.0808,111.0808,111.0808,111.0808,1731070.41,crobis
2017-10-09,111.0094,111.0094,111.0094,111.0094,0,crobis
2017-10-10,111.0223,111.0223,111.0223,111.0223,0,crobis
2017-10-11,111.058,111.058,111.058,111.058,6250029.01,crobis
2017-10-12,111.0456,111.0456,111.0456,111.0456,0,crobis
2017-10-13,110.9818,110.9818,110.9818,110.9818,4401324.09,crobis
2017-10-16,110.9369,110.9369,110.9369,110.9369,0,crobis
2017-10-17,110.9226,110.9226,110.9226,110.9226,1682261.6,crobis
2017-10-18,111.1099,111.1099,111.1099,111.1099,728799.58,crobis
2017-10-19,111.1137,111.1137,111.1137,111.1137,0,crobis
2017-10-20,111.0858,111.0858,111.0858,111.0858,1082207.5,crobis
2017-10-23,110.9187,110.9187,110.9187,110.9187,4794334.61,crobis
2017-10-24,110.8919,110.8919,110.8919,110.8919,13274942.28,crobis
2017-10-25,110.9251,110.9251,110.9251,110.9251,3809343.69,crobis
2017-10-26,110.8963,110.8963,110.8963,110.8963,5348729.18,crobis
2017-10-27,110.8889,110.8889,110.8889,110.8889,3578698.09,crobis
2017-10-30,110.8646,110.8646,110.8646,110.8646,0,crobis
2017-10-31,110.9788,110.9788,110.9788,110.9788,1724010.34,crobis
2017-11-02,110.8833,110.8833,110.8833,110.8833,1991674.6,crobis
2017-11-03,110.8767,110.8767,110.8767,110.8767,0,crobis
2017-11-06,110.8264,110.8264,110.8264,110.8264,0,crobis
2017-11-07,110.4,110.4,110.4,110.4,513.37,crobis
2017-11-08,110.7524,110.7524,110.7524,110.7524,7196852.96,crobis
2017-11-09,110.5748,110.5748,110.5748,110.5748,1775102.2,crobis
2017-11-10,110.5193,110.5193,110.5193,110.5193,4514711.37,crobis
2017-11-13,110.6483,110.6483,110.6483,110.6483,3905025.53,crobis
2017-11-14,110.6656,110.6656,110.6656,110.6656,2021036.57,crobis
2017-11-15,110.573,110.573,110.573,110.573,1631192.51,crobis
2017-11-16,110.5594,110.5594,110.5594,110.5594,8354213.66,crobis
2017-11-17,110.6212,110.6212,110.6212,110.6212,13115683.06,crobis
2017-11-20,110.4349,110.4349,110.4349,110.4349,7648427.65,crobis
2017-11-21,110.4173,110.4173,110.4173,110.4173,10152630.34,crobis
2017-11-22,110.474,110.474,110.474,110.474,30343337.19,crobis
2017-11-23,110.4585,110.4585,110.4585,110.4585,10422143.7,crobis
2017-11-24,110.3818,110.3818,110.3818,110.3818,26232876.09,crobis
2017-11-27,110.4438,110.4438,110.4438,110.4438,16977883.07,crobis
2017-11-28,110.4995,110.4995,110.4995,110.4995,5546721.23,crobis
2017-11-29,110.5133,110.5133,110.5133,110.5133,7127926.21,crobis
2017-11-30,110.4342,110.4342,110.4342,110.4342,3201030.33,crobis
2017-12-01,110.5322,110.5322,110.5322,110.5322,7755846.35,crobis
2017-12-04,110.4831,110.4831,110.4831,110.4831,926007.03,crobis
2017-12-05,110.4486,110.4486,110.4486,110.4486,8424357.03,crobis
2017-12-06,110.6161,110.6161,110.6161,110.6161,19173363.01,crobis
2017-12-07,110.6158,110.6158,110.6158,110.6158,13384298.89,crobis
2017-12-08,110.6149,110.6149,110.6149,110.6149,682407.75,crobis
2017-12-11,110.5845,110.5845,110.5845,110.5845,9229049.71,crobis
2017-12-12,110.5621,110.5621,110.5621,110.5621,44311894.38,crobis
2017-12-13,110.7153,110.7153,110.7153,110.7153,14313314.14,crobis
2017-12-14,110.71,110.71,110.71,110.71,29907924.04,crobis
2017-12-15,110.7363,110.7363,110.7363,110.7363,24160454.26,crobis
2017-12-18,110.8667,110.8667,110.8667,110.8667,36354794.35,crobis
2017-12-19,110.8153,110.8153,110.8153,110.8153,48922059.9,crobis
2017-12-20,110.8046,110.8046,110.8046,110.8046,12191518.38,crobis
2017-12-21,111.0117,111.0117,111.0117,111.0117,12464992.4,crobis
2017-12-22,110.9736,110.9736,110.9736,110.9736,23267901.09,crobis
2017-12-27,110.8697,110.8697,110.8697,110.8697,25403125.03,crobis
2017-12-28,110.9414,110.9414,110.9414,110.9414,29489119.98,crobis
2017-12-29,110.9772,110.9772,110.9772,110.9772,636166.97,crobis
2018-01-02,111.1233,111.1233,111.1233,111.1233,4239462.8,crobis
2018-01-03,111.6861,111.6861,111.6861,111.6861,314154.89,crobis
2018-01-04,111.7288,111.7288,111.7288,111.7288,773110.36,crobis
2018-01-05,111.8071,111.8071,111.8071,111.8071,1878149.06,crobis
2018-01-08,111.8922,111.8922,111.8922,111.8922,12390071.61,crobis
2018-01-09,111.8731,111.8731,111.8731,111.8731,782444.14,crobis
2018-01-10,111.9161,111.9161,111.9161,111.9161,6973752.53,crobis
2018-01-11,109.5683,109.5683,109.5683,109.5683,3807797.41,crobis
2018-01-12,111.8931,111.8931,111.8931,111.8931,3177739.1,crobis
2018-01-15,111.928,111.928,111.928,111.928,1565017.74,crobis
2018-01-16,111.898,111.898,111.898,111.898,54498.64,crobis
2018-01-17,111.9931,111.9931,111.9931,111.9931,14810586.59,crobis
2018-01-18,112.0744,112.0744,112.0744,112.0744,10767944.91,crobis
2018-01-19,112.0929,112.0929,112.0929,112.0929,933306.79,crobis
2018-01-22,112.1129,112.1129,112.1129,112.1129,1912561.38,crobis
2018-01-23,112.0137,112.0137,112.0137,112.0137,619091.08,crobis
2018-01-24,112.0777,112.0777,112.0777,112.0777,4309235.63,crobis
2018-01-25,112.0969,112.0969,112.0969,112.0969,5643073.35,crobis
2018-01-26,112.1171,112.1171,112.1171,112.1171,11133022.27,crobis
2018-01-29,112.1744,112.1744,112.1744,112.1744,23799276.05,crobis
2018-01-30,112.2221,112.2221,112.2221,112.2221,15840317.95,crobis
2018-01-31,112.286,112.286,112.286,112.286,23503.7,crobis
2018-02-01,112.2777,112.2777,112.2777,112.2777,20316944.37,crobis
2018-02-02,112.1848,112.1848,112.1848,112.1848,4757309.37,crobis
2018-02-05,112.1979,112.1979,112.1979,112.1979,4047781.87,crobis
2018-02-06,112.1577,112.1577,112.1577,112.1577,3498042.34,crobis
2018-02-07,112.3072,112.3072,112.3072,112.3072,2375715.88,crobis
2018-02-08,112.2713,112.2713,112.2713,112.2713,10893987.01,crobis
2018-02-09,112.2135,112.2135,112.2135,112.2135,13709867.94,crobis
2018-02-12,112.2044,112.2044,112.2044,112.2044,0,crobis
2018-02-13,112.1779,112.1779,112.1779,112.1779,1293064.03,crobis
2018-02-14,112.199,112.199,112.199,112.199,23369765.74,crobis
2018-02-15,112.106,112.106,112.106,112.106,22187240.19,crobis
2018-02-16,112.179,112.179,112.179,112.179,14957515.43,crobis
2018-02-19,112.1776,112.1776,112.1776,112.1776,0,crobis
2018-02-20,112.1982,112.1982,112.1982,112.1982,9609724.8,crobis
2018-02-21,112.1951,112.1951,112.1951,112.1951,3753233.85,crobis
2018-02-22,112.1834,112.1834,112.1834,112.1834,1395575.96,crobis
2018-02-23,112.2239,112.2239,112.2239,112.2239,23323810.06,crobis
2018-02-26,112.1936,112.1936,112.1936,112.1936,0,crobis
2018-02-27,112.0751,112.0751,112.0751,112.0751,137878.66,crobis
2018-02-28,112.206,112.206,112.206,112.206,246608.45,crobis
2018-03-01,112.1654,112.1654,112.1654,112.1654,141880.68,crobis
2018-03-02,112.1595,112.1595,112.1595,112.1595,148603.62,crobis
2018-03-05,112.1396,112.1396,112.1396,112.1396,0,crobis
2018-03-06,111.9006,111.9006,111.9006,111.9006,8336487.92,crobis
2018-03-07,112.0097,112.0097,112.0097,112.0097,7580280.05,crobis
2018-03-08,112.0551,112.0551,112.0551,112.0551,1403543.7,crobis
2018-03-09,112.0714,112.0714,112.0714,112.0714,492169.35,crobis
2018-03-12,112.0178,112.0178,112.0178,112.0178,6256327.64,crobis
2018-03-13,112.1282,112.1282,112.1282,112.1282,8953320.48,crobis
2018-03-14,112.092,112.092,112.092,112.092,1933174.89,crobis
2018-03-15,112.1345,112.1345,112.1345,112.1345,2110956.27,crobis
2018-03-16,112.1334,112.1334,112.1334,112.1334,5448824.99,crobis
2018-03-19,112.1569,112.1569,112.1569,112.1569,1755911.47,crobis
2018-03-20,112.2053,112.2053,112.2053,112.2053,837058.73,crobis
2018-03-21,112.2146,112.2146,112.2146,112.2146,37175848.94,crobis
2018-03-22,112.1015,112.1015,112.1015,112.1015,6694650.16,crobis
2018-03-23,112.0695,112.0695,112.0695,112.0695,162954.34,crobis
2018-03-26,112.0878,112.0878,112.0878,112.0878,7395787.56,crobis
2018-03-27,112.0689,112.0689,112.0689,112.0689,183332.73,crobis
2018-03-28,112.1306,112.1306,112.1306,112.1306,4217470.92,crobis
2018-03-29,112.1802,112.1802,112.1802,112.1802,5647853.21,crobis
2018-04-03,112.1866,112.1866,112.1866,112.1866,2713221.25,crobis
2018-04-04,112.1858,112.1858,112.1858,112.1858,1627021.34,crobis
2018-04-05,112.2008,112.2008,112.2008,112.2008,1016505.99,crobis
2018-04-06,112.225,112.225,112.225,112.225,1105714.94,crobis
2018-04-09,112.2005,112.2005,112.2005,112.2005,0,crobis
2018-04-10,112.2598,112.2598,112.2598,112.2598,2248409.5,crobis
2018-04-11,112.3767,112.3767,112.3767,112.3767,32063739.94,crobis
2018-04-12,112.3524,112.3524,112.3524,112.3524,38860082.25,crobis
2018-04-13,112.3884,112.3884,112.3884,112.3884,4050582.98,crobis
2018-04-16,112.4498,112.4498,112.4498,112.4498,3487439.48,crobis
2018-04-17,112.4288,112.4288,112.4288,112.4288,5747753.47,crobis
2018-04-18,112.471,112.471,112.471,112.471,712721.48,crobis
2018-04-19,112.4981,112.4981,112.4981,112.4981,687331.61,crobis
2018-04-20,112.4634,112.4634,112.4634,112.4634,0,crobis
2018-04-23,112.4191,112.4191,112.4191,112.4191,121925.68,crobis
2018-04-24,112.4539,112.4539,112.4539,112.4539,1476726.76,crobis
2018-04-25,112.5767,112.5767,112.5767,112.5767,122839.64,crobis
2018-04-26,112.5649,112.5649,112.5649,112.5649,1163587.39,crobis
2018-04-27,112.4945,112.4945,112.4945,112.4945,2774052.69,crobis
2018-04-30,112.5334,112.5334,112.5334,112.5334,697401.07,crobis
2018-05-02,112.5153,112.5153,112.5153,112.5153,1254802.5,crobis
2018-05-03,112.5471,112.5471,112.5471,112.5471,1481616.2,crobis
2018-05-04,112.5296,112.5296,112.5296,112.5296,2901974.63,crobis
2018-05-07,112.378,112.378,112.378,112.378,6920830.84,crobis
2018-05-08,112.4175,112.4175,112.4175,112.4175,12165372.62,crobis
2018-05-09,112.4605,112.4605,112.4605,112.4605,0,crobis
2018-05-10,112.5258,112.5258,112.5258,112.5258,59655.88,crobis
2018-05-11,112.544,112.544,112.544,112.544,0,crobis
2018-05-14,112.5432,112.5432,112.5432,112.5432,142013.41,crobis
2018-05-15,112.45,112.45,112.45,112.45,36174479.29,crobis
2018-05-16,112.4881,112.4881,112.4881,112.4881,65192129.14,crobis
2018-05-17,112.338,112.338,112.338,112.338,1771838.28,crobis
2018-05-18,112.3624,112.3624,112.3624,112.3624,0,crobis
2018-05-21,112.3577,112.3577,112.3577,112.3577,157674.7,crobis
2018-05-22,112.5088,112.5088,112.5088,112.5088,5690365.98,crobis
2018-05-23,112.5526,112.5526,112.5526,112.5526,8688180.79,crobis
2018-05-24,112.49,112.49,112.49,112.49,73221.19,crobis
2018-05-25,112.4427,112.4427,112.4427,112.4427,0,crobis
2018-05-28,112.3702,112.3702,112.3702,112.3702,3114406.57,crobis
2018-05-29,112.2727,112.2727,112.2727,112.2727,10845430.25,crobis
2018-05-30,112.2908,112.2908,112.2908,112.2908,0,crobis
2018-06-01,112.3291,112.3291,112.3291,112.3291,0,crobis
2018-06-04,112.3226,112.3226,112.3226,112.3226,0,crobis
2018-06-05,112.3477,112.3477,112.3477,112.3477,10667019.91,crobis
2018-06-06,112.3697,112.3697,112.3697,112.3697,826923.04,crobis
2018-06-07,112.3003,112.3003,112.3003,112.3003,5452396.77,crobis
2018-06-08,112.2221,112.2221,112.2221,112.2221,8739994.47,crobis
2018-06-11,112.2441,112.2441,112.2441,112.2441,781405.53,crobis
2018-06-12,112.2657,112.2657,112.2657,112.2657,281305.99,crobis
2018-06-13,112.303,112.303,112.303,112.303,5632767.29,crobis
2018-06-14,112.2514,112.2514,112.2514,112.2514,1775878.87,crobis
2018-06-15,112.2434,112.2434,112.2434,112.2434,0,crobis
2018-06-18,112.1412,112.1412,112.1412,112.1412,4319152.63,crobis
2018-06-19,112.0834,112.0834,112.0834,112.0834,3732417.11,crobis
2018-06-20,112.0647,112.0647,112.0647,112.0647,5566239.23,crobis
2018-06-21,112.0185,112.0185,112.0185,112.0185,0,crobis
2018-06-26,112.0228,112.0228,112.0228,112.0228,141947.04,crobis
2018-06-27,112.0927,112.0927,112.0927,112.0927,17589067.62,crobis
2018-06-28,111.7807,111.7807,111.7807,111.7807,40664414.71,crobis
2018-06-29,111.715,111.715,111.715,111.715,10411905.24,crobis
2018-07-02,111.7572,111.7572,111.7572,111.7572,17514633.09,crobis
2018-07-03,111.7986,111.7986,111.7986,111.7986,18536611.51,crobis
2018-07-04,111.69,111.69,111.69,111.69,1555670.58,crobis
2018-07-05,111.702,111.702,111.702,111.702,11944938.2,crobis
2018-07-06,111.6316,111.6316,111.6316,111.6316,424845.71,crobis
2018-07-09,111.7664,111.7664,111.7664,111.7664,7684984.4,crobis
2018-07-10,111.5641,111.5641,111.5641,111.5641,15344124.61,crobis
2018-07-11,111.6231,111.6231,111.6231,111.6231,8668508.5,crobis
2018-07-12,111.7222,111.7222,111.7222,111.7222,12424240.41,crobis
2018-07-13,111.7922,111.7922,111.7922,111.7922,0,crobis
2018-07-16,111.7914,111.7914,111.7914,111.7914,468246.07,crobis
2018-07-17,111.8161,111.8161,111.8161,111.8161,7408855.89,crobis
2018-07-18,111.8368,111.8368,111.8368,111.8368,2821421.46,crobis
