indeks,datum,vrijednost
CROBIS,8/19/2014,103.7986
CROBIS,8/20/2014,103.8368
CROBIS,8/21/2014,104.0255
CROBIS,8/22/2014,104.0560
CROBIS,8/25/2014,103.9745
CROBIS,8/26/2014,104.0106
CROBIS,8/27/2014,104.1661
CROBIS,8/28/2014,104.1171
CROBIS,8/29/2014,104.0869
CROBIS,9/1/2014,104.0445
CROBIS,9/2/2014,104.1893
CROBIS,9/3/2014,104.2320
CROBIS,9/4/2014,104.3710
CROBIS,9/5/2014,104.2869
CROBIS,9/8/2014,104.2379
CROBIS,9/9/2014,104.4787
CROBIS,9/10/2014,104.5552
CROBIS,9/11/2014,104.7727
CROBIS,9/12/2014,104.6890
CROBIS,9/15/2014,104.7841
CROBIS,9/16/2014,104.8545
CROBIS,9/17/2014,104.9338
CROBIS,9/18/2014,104.8621
CROBIS,9/19/2014,104.8595
CROBIS,9/22/2014,104.8074
CROBIS,9/23/2014,104.8857
CROBIS,9/24/2014,104.9405
CROBIS,9/25/2014,105.0763
CROBIS,9/26/2014,105.1440
CROBIS,9/29/2014,105.5272
CROBIS,9/30/2014,105.4409
CROBIS,10/1/2014,105.3896
CROBIS,10/2/2014,105.3033
CROBIS,10/3/2014,105.3055
CROBIS,10/6/2014,105.3183
CROBIS,10/7/2014,105.3038
CROBIS,10/9/2014,105.3231
CROBIS,10/10/2014,105.2869
CROBIS,10/13/2014,105.2614
CROBIS,10/14/2014,105.3045
CROBIS,10/15/2014,105.2238
CROBIS,10/16/2014,105.3082
CROBIS,10/17/2014,105.2596
CROBIS,10/20/2014,105.2143
CROBIS,10/21/2014,105.2127
CROBIS,10/22/2014,105.1227
CROBIS,10/23/2014,105.0267
CROBIS,10/24/2014,104.9905
CROBIS,10/27/2014,104.9662
CROBIS,10/28/2014,105.0713
CROBIS,10/29/2014,105.0293
CROBIS,10/30/2014,104.4353
CROBIS,10/31/2014,104.6971
CROBIS,11/3/2014,104.7398
CROBIS,11/4/2014,104.7980
CROBIS,11/5/2014,104.7756
CROBIS,11/6/2014,104.6196
CROBIS,11/7/2014,104.6553
CROBIS,11/10/2014,104.7159
CROBIS,11/11/2014,104.8040
CROBIS,11/12/2014,104.8767
CROBIS,11/13/2014,104.9060
CROBIS,11/14/2014,104.8680
CROBIS,11/17/2014,104.8473
CROBIS,11/18/2014,104.8549
CROBIS,11/19/2014,104.8571
CROBIS,11/20/2014,104.8410
CROBIS,11/21/2014,104.8283
CROBIS,11/24/2014,104.7952
CROBIS,11/25/2014,104.8408
CROBIS,11/26/2014,104.8157
CROBIS,11/27/2014,104.7956
CROBIS,11/28/2014,104.8117
CROBIS,12/1/2014,105.0545
CROBIS,12/2/2014,105.1214
CROBIS,12/3/2014,105.0099
CROBIS,12/4/2014,105.0475
CROBIS,12/5/2014,105.0063
CROBIS,12/8/2014,105.0074
CROBIS,12/9/2014,105.0986
CROBIS,12/10/2014,105.1627
CROBIS,12/11/2014,105.2119
CROBIS,12/12/2014,105.1826
CROBIS,12/15/2014,104.8163
CROBIS,12/16/2014,104.5553
CROBIS,12/17/2014,104.3740
CROBIS,12/18/2014,104.2690
CROBIS,12/19/2014,104.3046
CROBIS,12/22/2014,104.4790
CROBIS,12/23/2014,104.6206
CROBIS,12/29/2014,104.7993
CROBIS,12/30/2014,105.5686
CROBIS,12/31/2014,104.9501
CROBIS,1/2/2015,104.9599
CROBIS,1/5/2015,105.0698
CROBIS,1/7/2015,105.3776
CROBIS,1/8/2015,105.3595
CROBIS,1/9/2015,105.3708
CROBIS,1/12/2015,105.7633
CROBIS,1/13/2015,105.8928
CROBIS,1/14/2015,105.8626
CROBIS,1/15/2015,105.9683
CROBIS,1/16/2015,106.2575
CROBIS,1/19/2015,106.2153
CROBIS,1/20/2015,106.1282
CROBIS,1/21/2015,106.2171
CROBIS,1/22/2015,106.1055
CROBIS,1/23/2015,106.7942
CROBIS,1/26/2015,106.7570
CROBIS,1/27/2015,106.8425
CROBIS,1/28/2015,106.7752
CROBIS,1/29/2015,106.7987
CROBIS,1/30/2015,106.7808
CROBIS,2/2/2015,106.7830
CROBIS,2/3/2015,106.7843
CROBIS,2/4/2015,106.6571
CROBIS,2/5/2015,106.5329
CROBIS,2/6/2015,106.4879
CROBIS,2/9/2015,106.4781
CROBIS,2/10/2015,106.4963
CROBIS,2/11/2015,106.3761
CROBIS,2/12/2015,106.3842
CROBIS,2/13/2015,106.5108
CROBIS,2/16/2015,106.4931
CROBIS,2/17/2015,106.5241
CROBIS,2/18/2015,106.6663
CROBIS,2/19/2015,106.6888
CROBIS,2/20/2015,106.6453
CROBIS,2/23/2015,106.6278
CROBIS,2/24/2015,106.7734
CROBIS,2/25/2015,106.6994
CROBIS,2/26/2015,106.7508
CROBIS,2/27/2015,106.7091
CROBIS,3/2/2015,106.8251
CROBIS,3/3/2015,106.8038
CROBIS,3/4/2015,106.8256
CROBIS,3/5/2015,107.4052
CROBIS,3/6/2015,107.6306
CROBIS,3/9/2015,107.6210
CROBIS,3/10/2015,107.7789
CROBIS,3/11/2015,107.7938
CROBIS,3/12/2015,107.9495
CROBIS,3/13/2015,107.8416
CROBIS,3/16/2015,107.7985
CROBIS,3/17/2015,107.7726
CROBIS,3/18/2015,107.6764
CROBIS,3/19/2015,107.7534
CROBIS,3/20/2015,107.8019
CROBIS,3/23/2015,107.7750
CROBIS,3/24/2015,107.7547
CROBIS,3/25/2015,107.9813
CROBIS,3/26/2015,107.7754
CROBIS,3/27/2015,107.8168
CROBIS,3/30/2015,107.8412
CROBIS,3/31/2015,107.7944
CROBIS,4/1/2015,107.8742
CROBIS,4/2/2015,107.9539
CROBIS,4/7/2015,107.9567
CROBIS,4/8/2015,108.1221
CROBIS,4/9/2015,108.1946
CROBIS,4/10/2015,108.2417
CROBIS,4/13/2015,108.3560
CROBIS,4/14/2015,108.4142
CROBIS,4/15/2015,108.4552
CROBIS,4/16/2015,108.5181
CROBIS,4/17/2015,108.5247
CROBIS,4/20/2015,108.3801
CROBIS,4/21/2015,108.2632
CROBIS,4/22/2015,108.4158
CROBIS,4/23/2015,108.5662
CROBIS,4/24/2015,108.4196
CROBIS,4/27/2015,108.5195
CROBIS,4/28/2015,108.4099
CROBIS,4/29/2015,108.4307
CROBIS,4/30/2015,108.4640
CROBIS,5/4/2015,108.5660
CROBIS,5/5/2015,108.5804
CROBIS,5/6/2015,108.6488
CROBIS,5/7/2015,108.4805
CROBIS,5/8/2015,108.3562
CROBIS,5/11/2015,108.4314
CROBIS,5/12/2015,108.1160
CROBIS,5/13/2015,107.8222
CROBIS,5/14/2015,107.7575
CROBIS,5/15/2015,107.8272
CROBIS,5/18/2015,107.6810
CROBIS,5/19/2015,107.6941
CROBIS,5/20/2015,107.7328
CROBIS,5/21/2015,107.8728
CROBIS,5/22/2015,107.8368
CROBIS,5/25/2015,107.6833
CROBIS,5/26/2015,107.6523
CROBIS,5/27/2015,107.8633
CROBIS,5/28/2015,107.8577
CROBIS,5/29/2015,107.7437
CROBIS,6/1/2015,107.5542
CROBIS,6/2/2015,107.6436
CROBIS,6/3/2015,107.6394
CROBIS,6/5/2015,107.1461
CROBIS,6/8/2015,107.1475
CROBIS,6/9/2015,107.1525
CROBIS,6/10/2015,107.2179
CROBIS,6/11/2015,106.8903
CROBIS,6/12/2015,106.8728
CROBIS,6/15/2015,106.5974
CROBIS,6/16/2015,106.7132
CROBIS,6/17/2015,106.4976
CROBIS,6/18/2015,106.1686
CROBIS,6/19/2015,105.9811
CROBIS,6/23/2015,106.0949
CROBIS,6/24/2015,106.1221
CROBIS,6/26/2015,106.0976
CROBIS,6/29/2015,105.3077
CROBIS,6/30/2015,105.4057
CROBIS,7/1/2015,105.3201
CROBIS,7/2/2015,104.9462
CROBIS,7/3/2015,105.0969
CROBIS,7/6/2015,105.0238
CROBIS,7/7/2015,104.7324
CROBIS,7/8/2015,104.7539
CROBIS,7/9/2015,104.8188
CROBIS,7/10/2015,104.9403
CROBIS,7/13/2015,105.3963
CROBIS,7/14/2015,105.5947
CROBIS,7/15/2015,105.5127
CROBIS,7/16/2015,105.7105
CROBIS,7/17/2015,105.8350
CROBIS,7/20/2015,106.0027
CROBIS,7/21/2015,105.8407
CROBIS,7/22/2015,106.0139
CROBIS,7/23/2015,106.0449
CROBIS,7/24/2015,106.2190
CROBIS,7/27/2015,106.1983
CROBIS,7/28/2015,106.1108
CROBIS,7/29/2015,106.0656
CROBIS,7/30/2015,106.0976
CROBIS,7/31/2015,106.1044
CROBIS,8/3/2015,106.1278
CROBIS,8/4/2015,106.1348
CROBIS,8/6/2015,106.2278
CROBIS,8/7/2015,106.2337
CROBIS,8/10/2015,106.3113
CROBIS,8/11/2015,106.2821
CROBIS,8/12/2015,106.4939
CROBIS,8/13/2015,106.6808
CROBIS,8/14/2015,106.5756
CROBIS,8/17/2015,106.6075
CROBIS,8/18/2015,106.6987
CROBIS,8/19/2015,106.6998
CROBIS,8/20/2015,106.5328
CROBIS,8/21/2015,106.4798
CROBIS,8/24/2015,106.3694
CROBIS,8/25/2015,106.3994
CROBIS,8/26/2015,106.5342
CROBIS,8/27/2015,106.6907
CROBIS,8/28/2015,106.3839
CROBIS,8/31/2015,106.5201
CROBIS,9/1/2015,106.3211
CROBIS,9/2/2015,106.4325
CROBIS,9/3/2015,106.5036
CROBIS,9/4/2015,106.5176
CROBIS,9/7/2015,106.4978
CROBIS,9/8/2015,106.5322
CROBIS,9/9/2015,106.5451
CROBIS,9/10/2015,106.5352
CROBIS,9/11/2015,106.5602
CROBIS,9/14/2015,106.4299
CROBIS,9/15/2015,106.4675
CROBIS,9/16/2015,106.2228
CROBIS,9/17/2015,106.1967
CROBIS,9/18/2015,106.2151
CROBIS,9/21/2015,105.8515
CROBIS,9/22/2015,105.2454
CROBIS,9/23/2015,104.9710
CROBIS,9/24/2015,104.9559
CROBIS,9/25/2015,105.1086
CROBIS,9/28/2015,104.9957
CROBIS,9/29/2015,105.0197
CROBIS,9/30/2015,105.2959
CROBIS,10/1/2015,105.0696
CROBIS,10/2/2015,105.0586
CROBIS,10/5/2015,104.9688
CROBIS,10/6/2015,105.0770
CROBIS,10/7/2015,105.0202
CROBIS,10/9/2015,105.3373
CROBIS,10/12/2015,105.3521
CROBIS,10/13/2015,105.5449
CROBIS,10/14/2015,105.3089
CROBIS,10/15/2015,105.3306
CROBIS,10/16/2015,105.2513
CROBIS,10/19/2015,105.5616
CROBIS,10/20/2015,105.5163
CROBIS,10/21/2015,105.4720
CROBIS,10/22/2015,105.5017
CROBIS,10/23/2015,105.5056
CROBIS,10/26/2015,105.4748
CROBIS,10/27/2015,105.5586
CROBIS,10/28/2015,105.2778
CROBIS,10/29/2015,105.2856
CROBIS,10/30/2015,105.1733
CROBIS,11/2/2015,105.2667
CROBIS,11/3/2015,105.4347
CROBIS,11/4/2015,105.4611
CROBIS,11/5/2015,105.4874
CROBIS,11/6/2015,105.5037
CROBIS,11/9/2015,105.5650
CROBIS,11/10/2015,105.7386
CROBIS,11/11/2015,105.6894
CROBIS,11/12/2015,105.5025
CROBIS,11/13/2015,105.3999
CROBIS,11/16/2015,105.2401
CROBIS,11/17/2015,105.2003
CROBIS,11/18/2015,105.2637
CROBIS,11/19/2015,105.2902
CROBIS,11/20/2015,105.2623
CROBIS,11/23/2015,105.1846
CROBIS,11/24/2015,105.0676
CROBIS,11/25/2015,105.2395
CROBIS,11/26/2015,105.0170
CROBIS,11/27/2015,104.9990
CROBIS,11/30/2015,105.0034
CROBIS,12/1/2015,105.3521
CROBIS,12/2/2015,105.3368
CROBIS,12/3/2015,105.3224
CROBIS,12/4/2015,105.0985
CROBIS,12/7/2015,105.1176
CROBIS,12/8/2015,104.8850
CROBIS,12/9/2015,104.8999
CROBIS,12/10/2015,104.7950
CROBIS,12/11/2015,104.8545
CROBIS,12/14/2015,104.9371
CROBIS,12/15/2015,105.0400
CROBIS,12/16/2015,105.1456
CROBIS,12/17/2015,105.0650
CROBIS,12/18/2015,105.1909
CROBIS,12/21/2015,105.1664
CROBIS,12/22/2015,105.0674
CROBIS,12/23/2015,104.9556
CROBIS,12/28/2015,104.8254
CROBIS,12/29/2015,104.7734
CROBIS,12/30/2015,105.0819
CROBIS,1/4/2016,105.0118
CROBIS,1/5/2016,105.0505
CROBIS,1/7/2016,105.0590
CROBIS,1/8/2016,105.0996
CROBIS,1/11/2016,105.0722
CROBIS,1/12/2016,105.0838
CROBIS,1/13/2016,105.1731
CROBIS,1/14/2016,105.3242
CROBIS,1/15/2016,105.3000
CROBIS,1/18/2016,105.0462
CROBIS,1/19/2016,105.0855
CROBIS,1/20/2016,105.3550
CROBIS,1/21/2016,105.3469
CROBIS,1/22/2016,105.3763
CROBIS,1/25/2016,105.3011
CROBIS,1/26/2016,105.3202
CROBIS,1/27/2016,105.3383
CROBIS,1/28/2016,105.4173
CROBIS,1/29/2016,105.4127
CROBIS,2/1/2016,105.4565
CROBIS,2/2/2016,105.5545
CROBIS,2/3/2016,105.6149
CROBIS,2/4/2016,105.5384
CROBIS,2/5/2016,105.5528
CROBIS,2/8/2016,105.4649
CROBIS,2/9/2016,105.6991
CROBIS,2/10/2016,105.6175
CROBIS,2/11/2016,105.6885
CROBIS,2/12/2016,105.7381
CROBIS,2/15/2016,105.8155
CROBIS,2/16/2016,105.9133
CROBIS,2/17/2016,105.9493
CROBIS,2/18/2016,105.9429
CROBIS,2/19/2016,106.1942
CROBIS,2/22/2016,106.1103
CROBIS,2/23/2016,106.1441
CROBIS,2/24/2016,106.0012
CROBIS,2/25/2016,106.0419
CROBIS,2/26/2016,106.0659
CROBIS,2/29/2016,106.1454
CROBIS,3/1/2016,106.2024
CROBIS,3/2/2016,106.4280
CROBIS,3/3/2016,106.2933
CROBIS,3/4/2016,106.3551
CROBIS,3/7/2016,106.3514
CROBIS,3/8/2016,106.3689
CROBIS,3/9/2016,106.5110
CROBIS,3/10/2016,106.5336
CROBIS,3/11/2016,106.5486
CROBIS,3/14/2016,106.6144
CROBIS,3/15/2016,106.4445
CROBIS,3/16/2016,106.1479
CROBIS,3/17/2016,106.4492
CROBIS,3/18/2016,106.3426
CROBIS,3/21/2016,106.6108
CROBIS,3/22/2016,106.8491
CROBIS,3/23/2016,106.8968
CROBIS,3/24/2016,106.7273
CROBIS,3/29/2016,106.7836
CROBIS,3/30/2016,106.8585
CROBIS,3/31/2016,106.8763
CROBIS,4/1/2016,107.0990
CROBIS,4/4/2016,107.0464
CROBIS,4/5/2016,105.8712
CROBIS,4/6/2016,105.8550
CROBIS,4/7/2016,105.8373
CROBIS,4/8/2016,105.9584
CROBIS,4/11/2016,105.9471
CROBIS,4/12/2016,106.0007
CROBIS,4/13/2016,106.0643
CROBIS,4/14/2016,106.0743
CROBIS,4/15/2016,106.4926
CROBIS,4/18/2016,107.7480
CROBIS,4/19/2016,107.6867
CROBIS,4/20/2016,107.6817
CROBIS,4/21/2016,107.7111
CROBIS,4/22/2016,107.6408
CROBIS,4/25/2016,107.6688
CROBIS,4/26/2016,107.6419
CROBIS,4/27/2016,107.6998
CROBIS,4/28/2016,107.7976
CROBIS,4/29/2016,107.8015
CROBIS,5/2/2016,107.9792
CROBIS,5/3/2016,107.8033
CROBIS,5/4/2016,107.7510
CROBIS,5/5/2016,107.6398
CROBIS,5/6/2016,107.5621
CROBIS,5/9/2016,107.5068
CROBIS,5/10/2016,107.5888
CROBIS,5/11/2016,107.6870
CROBIS,5/12/2016,107.6457
CROBIS,5/13/2016,107.4803
CROBIS,5/16/2016,107.5180
CROBIS,5/17/2016,107.5938
CROBIS,5/18/2016,107.6109
CROBIS,5/19/2016,107.5821
CROBIS,5/20/2016,107.5940
CROBIS,5/23/2016,107.6586
CROBIS,5/24/2016,107.7069
CROBIS,5/25/2016,107.7930
CROBIS,5/27/2016,107.7407
CROBIS,5/30/2016,107.6750
CROBIS,5/31/2016,107.7071
CROBIS,6/1/2016,107.3913
CROBIS,6/2/2016,107.6372
CROBIS,6/3/2016,107.4122
CROBIS,6/6/2016,107.4029
CROBIS,6/7/2016,107.4602
CROBIS,6/8/2016,107.4727
CROBIS,6/9/2016,107.4286
CROBIS,6/10/2016,107.0845
CROBIS,6/13/2016,107.1237
CROBIS,6/14/2016,106.9386
CROBIS,6/15/2016,106.8758
CROBIS,6/16/2016,107.0070
CROBIS,6/17/2016,106.9855
CROBIS,6/20/2016,106.8627
CROBIS,6/21/2016,106.8322
CROBIS,6/23/2016,106.8693
CROBIS,6/24/2016,106.8168
CROBIS,6/27/2016,106.8535
CROBIS,6/28/2016,106.7375
CROBIS,6/29/2016,106.6702
CROBIS,6/30/2016,106.7161
CROBIS,7/1/2016,106.6541
CROBIS,7/4/2016,106.6295
CROBIS,7/5/2016,106.5676
CROBIS,7/6/2016,106.6683
CROBIS,7/7/2016,106.4083
CROBIS,7/8/2016,106.5921
CROBIS,7/11/2016,106.7306
CROBIS,7/12/2016,106.8293
CROBIS,7/13/2016,106.8388
CROBIS,7/14/2016,107.1072
CROBIS,7/15/2016,107.0922
CROBIS,7/18/2016,107.0940
CROBIS,7/19/2016,107.2078
CROBIS,7/20/2016,107.2791
CROBIS,7/21/2016,107.2826
CROBIS,7/22/2016,107.3277
CROBIS,7/25/2016,107.3514
CROBIS,7/26/2016,107.3440
CROBIS,7/27/2016,107.4020
CROBIS,7/28/2016,107.4276
CROBIS,7/29/2016,107.3990
CROBIS,8/1/2016,107.4024
CROBIS,8/2/2016,107.3813
CROBIS,8/3/2016,107.3992
CROBIS,8/4/2016,107.4781
CROBIS,8/8/2016,107.4564
CROBIS,8/9/2016,107.5545
CROBIS,8/10/2016,107.6536
CROBIS,8/11/2016,107.6179
CROBIS,8/12/2016,107.5699
CROBIS,8/16/2016,107.5300
CROBIS,8/17/2016,107.5414
CROBIS,8/18/2016,107.5695
CROBIS,8/19/2016,107.6206
CROBIS,8/22/2016,107.6000
CROBIS,8/23/2016,107.5811
CROBIS,8/24/2016,107.6024
CROBIS,8/25/2016,107.5979
CROBIS,8/26/2016,107.6304
CROBIS,8/29/2016,107.6114
CROBIS,8/30/2016,107.6146
CROBIS,8/31/2016,107.8102
CROBIS,9/1/2016,107.8772
CROBIS,9/2/2016,107.9025
CROBIS,9/5/2016,107.8908
CROBIS,9/6/2016,108.3176
CROBIS,9/7/2016,108.0672
CROBIS,9/8/2016,108.2982
CROBIS,9/9/2016,108.3098
CROBIS,9/12/2016,108.3595
CROBIS,9/13/2016,108.4626
CROBIS,9/14/2016,108.5212
CROBIS,9/15/2016,108.4177
CROBIS,9/16/2016,108.2867
CROBIS,9/19/2016,108.2239
CROBIS,9/20/2016,108.2581
CROBIS,9/21/2016,108.2181
CROBIS,9/22/2016,108.2457
CROBIS,9/23/2016,108.3309
CROBIS,9/26/2016,108.5595
CROBIS,9/27/2016,108.6009
CROBIS,9/28/2016,108.4022
CROBIS,9/29/2016,108.9611
CROBIS,9/30/2016,108.8971
CROBIS,10/3/2016,108.9904
CROBIS,10/4/2016,109.1021
CROBIS,10/5/2016,109.1552
CROBIS,10/6/2016,109.1644
CROBIS,10/7/2016,109.2280
CROBIS,10/10/2016,109.2529
CROBIS,10/11/2016,109.3379
CROBIS,10/12/2016,109.4265
CROBIS,10/13/2016,109.4060
CROBIS,10/14/2016,109.4494
CROBIS,10/17/2016,109.4117
CROBIS,10/18/2016,109.3522
CROBIS,10/19/2016,109.6781
CROBIS,10/20/2016,109.6969
CROBIS,10/21/2016,109.6659
CROBIS,10/24/2016,109.7166
CROBIS,10/25/2016,109.9246
CROBIS,10/26/2016,109.8961
CROBIS,10/27/2016,110.0166
CROBIS,10/28/2016,109.9802
CROBIS,10/31/2016,110.0293
CROBIS,11/2/2016,110.1415
CROBIS,11/3/2016,110.1392
CROBIS,11/4/2016,110.1747
CROBIS,11/7/2016,110.2595
CROBIS,11/8/2016,110.3962
CROBIS,11/9/2016,110.2664
CROBIS,11/10/2016,110.2590
CROBIS,11/11/2016,109.9657
CROBIS,11/14/2016,109.7514
CROBIS,11/15/2016,109.6224
CROBIS,11/16/2016,109.5417
CROBIS,11/17/2016,109.1546
CROBIS,11/18/2016,109.1295
CROBIS,11/21/2016,108.8924
CROBIS,11/22/2016,108.9676
CROBIS,11/23/2016,109.2203
CROBIS,11/24/2016,109.0716
CROBIS,11/25/2016,108.9420
CROBIS,11/28/2016,109.0431
CROBIS,11/29/2016,108.9091
CROBIS,11/30/2016,109.0616
CROBIS,12/1/2016,108.8062
CROBIS,12/2/2016,108.8635
CROBIS,12/5/2016,108.9959
CROBIS,12/6/2016,109.0581
CROBIS,12/7/2016,109.1870
CROBIS,12/8/2016,109.1654
CROBIS,12/9/2016,109.2823
CROBIS,12/12/2016,109.2885
CROBIS,12/13/2016,109.2876
CROBIS,12/14/2016,109.0928
CROBIS,12/15/2016,109.1694
CROBIS,12/16/2016,109.0179
CROBIS,12/19/2016,108.9675
CROBIS,12/20/2016,108.5038
CROBIS,12/21/2016,109.0998
CROBIS,12/22/2016,109.1426
CROBIS,12/23/2016,109.2534
CROBIS,12/27/2016,109.3369
CROBIS,12/28/2016,109.2193
CROBIS,12/29/2016,109.0047
CROBIS,12/30/2016,108.8249
CROBIS,1/2/2017,108.8296
CROBIS,1/3/2017,108.7332
CROBIS,1/4/2017,109.0736
CROBIS,1/5/2017,109.1152
CROBIS,1/9/2017,109.0616
CROBIS,1/10/2017,109.0061
CROBIS,1/11/2017,109.0480
CROBIS,1/12/2017,109.0887
CROBIS,1/13/2017,109.1279
CROBIS,1/16/2017,109.2333
CROBIS,1/17/2017,109.3206
CROBIS,1/18/2017,109.4322
CROBIS,1/19/2017,109.4512
CROBIS,1/20/2017,109.4344
CROBIS,1/23/2017,109.4985
CROBIS,1/24/2017,109.5621
CROBIS,1/25/2017,109.7295
CROBIS,1/26/2017,109.7329
CROBIS,1/27/2017,109.7683
CROBIS,1/30/2017,109.8776
CROBIS,1/31/2017,109.8688
CROBIS,2/1/2017,109.8621
CROBIS,2/2/2017,109.5285
CROBIS,2/3/2017,109.5786
CROBIS,2/6/2017,109.7503
CROBIS,2/7/2017,110.0140
CROBIS,2/8/2017,109.9628
CROBIS,2/9/2017,110.1340
CROBIS,2/10/2017,110.0932
CROBIS,2/13/2017,110.0183
CROBIS,2/14/2017,110.0561
CROBIS,2/15/2017,110.1319
CROBIS,2/16/2017,110.3416
CROBIS,2/17/2017,110.3119
CROBIS,2/20/2017,110.3354
CROBIS,2/21/2017,110.4146
CROBIS,2/22/2017,110.4001
CROBIS,2/23/2017,110.4677
CROBIS,2/24/2017,110.5867
CROBIS,2/27/2017,110.6940
CROBIS,2/28/2017,110.7192
CROBIS,3/1/2017,110.7370
CROBIS,3/2/2017,110.6687
CROBIS,3/3/2017,110.6184
CROBIS,3/6/2017,110.6840
CROBIS,3/7/2017,110.7349
CROBIS,3/8/2017,110.7649
CROBIS,3/9/2017,110.8898
CROBIS,3/10/2017,110.8269
CROBIS,3/13/2017,110.7149
CROBIS,3/14/2017,110.4560
CROBIS,3/15/2017,110.3803
CROBIS,3/16/2017,110.1972
CROBIS,3/17/2017,110.2593
CROBIS,3/20/2017,110.2953
CROBIS,3/21/2017,110.3983
CROBIS,3/22/2017,110.5731
CROBIS,3/23/2017,110.1873
CROBIS,3/24/2017,110.2542
CROBIS,3/27/2017,110.2573
CROBIS,3/28/2017,110.0769
CROBIS,3/29/2017,109.6094
CROBIS,3/30/2017,109.2457
CROBIS,3/31/2017,109.1622
CROBIS,4/3/2017,109.1667
CROBIS,4/4/2017,109.0759
CROBIS,4/5/2017,108.9984
CROBIS,4/6/2017,109.1543
CROBIS,4/7/2017,108.9811
CROBIS,4/10/2017,108.7050
CROBIS,4/11/2017,108.7210
CROBIS,4/12/2017,108.8881
CROBIS,4/13/2017,108.9731
CROBIS,4/18/2017,108.8770
CROBIS,4/19/2017,109.0164
CROBIS,4/20/2017,108.9698
CROBIS,4/21/2017,108.8005
CROBIS,4/24/2017,108.6901
CROBIS,4/25/2017,108.6681
CROBIS,4/26/2017,108.5902
CROBIS,4/27/2017,108.6041
CROBIS,4/28/2017,108.4947
CROBIS,5/2/2017,108.4261
CROBIS,5/3/2017,108.4304
CROBIS,5/4/2017,108.4732
CROBIS,5/5/2017,108.6178
CROBIS,5/8/2017,108.6655
CROBIS,5/9/2017,108.7137
CROBIS,5/10/2017,108.8221
CROBIS,5/11/2017,108.7890
CROBIS,5/12/2017,108.9175
CROBIS,5/15/2017,108.8699
CROBIS,5/16/2017,108.9149
CROBIS,5/17/2017,108.8714
CROBIS,5/18/2017,108.7732
CROBIS,5/19/2017,108.7971
CROBIS,5/22/2017,108.6677
CROBIS,5/23/2017,108.6929
CROBIS,5/24/2017,108.7779
CROBIS,5/25/2017,108.7518
CROBIS,5/26/2017,108.8691
CROBIS,5/29/2017,108.8411
CROBIS,5/30/2017,108.5556
CROBIS,5/31/2017,108.6851
CROBIS,6/1/2017,109.0066
CROBIS,6/2/2017,109.2775
CROBIS,6/5/2017,109.2297
CROBIS,6/6/2017,109.2243
CROBIS,6/7/2017,109.2746
CROBIS,6/8/2017,109.3489
CROBIS,6/9/2017,109.3452
CROBIS,6/12/2017,109.2814
CROBIS,6/13/2017,109.4991
CROBIS,6/14/2017,109.5769
CROBIS,6/16/2017,109.5738
CROBIS,6/19/2017,109.6802
CROBIS,6/20/2017,109.8497
CROBIS,6/21/2017,109.7581
CROBIS,6/23/2017,109.7141
CROBIS,6/26/2017,109.7334
CROBIS,6/27/2017,109.7814
CROBIS,6/28/2017,109.7850
CROBIS,6/29/2017,109.7782
CROBIS,6/30/2017,109.7851
CROBIS,7/3/2017,109.7567
CROBIS,7/4/2017,109.8318
CROBIS,7/5/2017,109.7713
CROBIS,7/6/2017,109.7389
CROBIS,7/7/2017,109.8009
CROBIS,7/10/2017,109.8268
CROBIS,7/11/2017,109.7803
CROBIS,7/12/2017,109.8508
CROBIS,7/13/2017,109.8479
CROBIS,7/14/2017,109.7771
CROBIS,7/17/2017,109.8711
CROBIS,7/18/2017,109.9785
CROBIS,7/19/2017,109.9560
CROBIS,7/20/2017,109.8005
CROBIS,7/21/2017,109.8442
CROBIS,7/24/2017,109.8538
CROBIS,7/25/2017,109.8602
CROBIS,7/26/2017,109.9447
CROBIS,7/27/2017,110.0854
CROBIS,7/28/2017,110.1272
CROBIS,7/31/2017,110.0386
CROBIS,8/1/2017,110.0016
CROBIS,8/2/2017,110.0855
CROBIS,8/3/2017,110.2158
CROBIS,8/4/2017,110.4653
CROBIS,8/7/2017,110.4687
CROBIS,8/8/2017,110.4718
CROBIS,8/9/2017,110.5220
CROBIS,8/10/2017,110.6017
CROBIS,8/11/2017,110.6044
CROBIS,8/14/2017,110.6334
CROBIS,8/16/2017,110.6420
CROBIS,8/17/2017,110.6609
CROBIS,8/18/2017,110.6884
CROBIS,8/21/2017,110.5690
CROBIS,8/22/2017,110.5353
CROBIS,8/23/2017,110.4707
CROBIS,8/24/2017,110.5398
CROBIS,8/25/2017,110.5110
CROBIS,8/28/2017,110.6357
CROBIS,8/29/2017,110.7067
CROBIS,8/30/2017,110.7126
CROBIS,8/31/2017,110.8029
CROBIS,9/1/2017,110.8145
CROBIS,9/4/2017,110.7569
CROBIS,9/5/2017,110.7623
CROBIS,9/6/2017,111.0158
CROBIS,9/7/2017,110.9796
CROBIS,9/8/2017,111.0395
CROBIS,9/11/2017,111.0046
CROBIS,9/12/2017,111.1166
CROBIS,9/13/2017,111.1394
CROBIS,9/14/2017,111.0971
CROBIS,9/15/2017,111.0411
CROBIS,9/18/2017,111.0028
CROBIS,9/19/2017,110.8356
CROBIS,9/20/2017,110.8775
CROBIS,9/21/2017,110.8966
CROBIS,9/22/2017,110.8537
CROBIS,9/25/2017,111.0452
CROBIS,9/26/2017,111.0454
